points,players,roster_id,custom_points,matchup_id,starters,starters_points,players_points,league_id,week
130.8,"['11560', '11584', '1264', '2309', '3164', '5872', '5967', '6794', '8112', '8131', '8137', '8228', '9493', '9753', '9758', 'PIT']",5,,3.0,"['9758', '5967', '8228', '6794', '8112', '8131', '5872', '8137', '1264', 'PIT']","[14.3, 15.2, 8.1, 23.3, 17.4, 4.6, 18.0, 4.9, 12.0, 13.0]","{'11560': 9.36, '11584': 2.2, '1264': 12.0, '2309': 4.1, '3164': 5.2, '5872': 18.0, '5967': 15.2, '6794': 23.3, '8112': 17.4, '8131': 4.6, '8137': 4.9, '8228': 8.1, '9493': 0.0, '9753': 17.9, '9758': 14.3, 'PIT': 13.0}",1124852977111166976,2
132.72,"['11586', '3198', '3294', '3321', '4037', '4082', '4137', '4195', '4217', '6130', '6768', '6819', '8136', '8144', 'TB']",6,,5.0,"['3294', '4137', '3198', '6819', '8144', '4217', '3321', '4037', '4195', 'TB']","[14.92, 19.4, 16.6, 5.1, 12.8, 20.6, 6.6, 24.7, 7.0, 5.0]","{'11586': 2.8, '3198': 16.6, '3294': 14.92, '3321': 6.6, '4037': 24.7, '4082': 1.3, '4137': 19.4, '4195': 7.0, '4217': 20.6, '6130': 14.5, '6768': 8.5, '6819': 5.1, '8136': 3.3, '8144': 12.8, 'TB': 5.0}",1124852977111166976,2
177.34,"['11566', '4035', '4039', '4981', '4988', '5012', '5844', '5849', '6813', '7042', '7525', '8146', '8167', '9508', 'NYJ', 'SF']",7,,2.0,"['5849', '6813', '4035', '8146', '4039', '5012', '7525', '4981', '7042', 'SF']","[28.54, 15.5, 44.0, 10.2, 7.7, 9.1, 20.6, 24.7, 7.0, 10.0]","{'11566': 13.44, '4035': 44.0, '4039': 7.7, '4981': 24.7, '4988': 0.0, '5012': 9.1, '5844': 0.0, '5849': 28.54, '6813': 15.5, '7042': 7.0, '7525': 20.6, '8146': 10.2, '8167': 0.0, '9508': 5.1, 'NYJ': 12.0, 'SF': 10.0}",1124852977111166976,2
122.72,"['10229', '11539', '11604', '11620', '11637', '1466', '4018', '4983', '5045', '6770', '6790', '6797', '7543', '7547', '8143', 'LAC']",8,,1.0,"['6770', '7543', '4018', '7547', '4983', '1466', '10229', '8143', '11539', 'LAC']","[17.22, 14.8, 8.0, 22.9, 11.3, 1.6, 18.5, 7.4, 10.0, 11.0]","{'10229': 18.5, '11539': 10.0, '11604': 18.8, '11620': 5.3, '11637': 0.0, '1466': 1.6, '4018': 8.0, '4983': 11.3, '5045': 3.6, '6770': 17.22, '6790': 8.2, '6797': 12.0, '7543': 14.8, '7547': 22.9, '8143': 7.4, 'LAC': 11.0}",1124852977111166976,2
67.96,"['10222', '10236', '10859', '10937', '11439', '11581', '11625', '11635', '4034', '6804', '7526', '8134', '8183', '8205', 'DAL']",9,,2.0,"['8183', '11439', '8205', '10222', '7526', '10859', '10236', '11635', '10937', 'DAL']","[14.96, 0.6, 16.1, 6.6, 8.5, 3.3, 7.3, 4.6, 5.0, 1.0]","{'10222': 6.6, '10236': 7.3, '10859': 3.3, '10937': 5.0, '11439': 0.6, '11581': 2.8, '11625': 4.0, '11635': 4.6, '4034': 0.0, '6804': 0.0, '7526': 8.5, '8134': 10.6, '8183': 14.96, '8205': 16.1, 'DAL': 1.0}",1124852977111166976,2
152.46,"['11533', '11631', '11632', '1426', '2133', '2449', '4199', '5850', '7528', '7600', '8139', '8148', '8155', '9229', 'WAS']",10,,5.0,"['9229', '8155', '5850', '2133', '11632', '7600', '2449', '4199', '11533', 'WAS']","[12.86, 24.4, 13.1, 26.0, 28.7, 7.9, 7.7, 9.8, 17.0, 5.0]","{'11533': 17.0, '11631': 11.4, '11632': 28.7, '1426': 1.9, '2133': 26.0, '2449': 7.7, '4199': 9.8, '5850': 13.1, '7528': 8.4, '7600': 7.9, '8139': 6.8, '8148': 14.4, '8155': 24.4, '9229': 12.86, 'WAS': 5.0}",1124852977111166976,2
106.04,"['11583', '11643', '3451', '4066', '4950', '5846', '6786', '6801', '6865', '6904', '7588', '8150', '8154', '8408', '9226', 'LV']",1,,5.0,"['6904', '8408', '9226', '6786', '5846', '6865', '8150', '8154', '3451', 'LV']","[11.94, 10.8, 8.8, 8.7, 20.4, 5.1, 31.6, 10.7, 0.0, -2.0]","{'11583': 0.0, '11643': 1.7, '3451': 0.0, '4066': 0.0, '4950': 15.9, '5846': 20.4, '6786': 8.7, '6801': 6.9, '6865': 5.1, '6904': 11.94, '7588': 6.1, '8150': 31.6, '8154': 10.7, '8408': 10.8, '9226': 8.8, 'LV': -2.0}",1124852977111166976,3
133.98,"['11624', '1479', '2374', '3163', '4227', '4881', '5022', '7569', '8110', '8151', '9221', '9509', '9754', '9997', 'PHI']",2,,3.0,"['4881', '9509', '9221', '7569', '9997', '5022', '11624', '2374', '4227', 'PHI']","[25.98, 13.2, 16.3, 12.6, 5.3, 27.0, 5.0, 9.6, 12.0, 7.0]","{'11624': 5.0, '1479': 0.0, '2374': 9.6, '3163': 15.56, '4227': 12.0, '4881': 25.98, '5022': 27.0, '7569': 12.6, '8110': 15.5, '8151': 0.0, '9221': 16.3, '9509': 13.2, '9754': 12.4, '9997': 5.3, 'PHI': 7.0}",1124852977111166976,3
134.62,"['11628', '2216', '2749', '4663', '4666', '4984', '5248', '5892', '5937', '6826', '7564', '8130', '9488', '9502', 'MIA']",3,,4.0,"['4984', '5892', '5248', '7564', '11628', '8130', '2216', '9502', '4666', 'MIA']","[30.92, 21.2, 0.9, 29.8, 17.4, 5.5, 3.7, 11.2, 7.0, 7.0]","{'11628': 17.4, '2216': 3.7, '2749': 0.0, '4663': 13.7, '4666': 7.0, '4984': 30.92, '5248': 0.9, '5892': 21.2, '5937': 26.2, '6826': 25.7, '7564': 29.8, '8130': 5.5, '9488': 6.9, '9502': 11.2, 'MIA': 7.0}",1124852977111166976,3
121.68,"['4046', '4866', '5001', '5859', '5927', '5947', '6803', '6806', '6845', '7553', '7611', '7839', '8138', '9756', 'KC']",4,,1.0,"['4046', '4866', '8138', '5859', '6803', '7553', '7611', '5927', '7839', 'KC']","[17.38, 33.6, 18.7, 0.0, 9.8, 7.9, 0.3, 20.0, 8.0, 6.0]","{'4046': 17.38, '4866': 33.6, '5001': 3.1, '5859': 0.0, '5927': 20.0, '5947': 21.2, '6803': 9.8, '6806': 8.4, '6845': 20.7, '7553': 7.9, '7611': 0.3, '7839': 8.0, '8138': 18.7, '9756': 0.0, 'KC': 6.0}",1124852977111166976,3
108.4,"['11582', '11584', '1264', '2309', '3164', '5872', '5967', '6794', '8112', '8131', '8137', '8228', '9493', '9753', '9758', 'PIT']",5,,5.0,"['9758', '5967', '8228', '6794', '8112', '8131', '9753', '8137', '1264', 'PIT']","[11.8, 5.9, 1.1, 20.1, 18.7, 1.4, 25.7, 10.7, 3.0, 10.0]","{'11582': 8.4, '11584': 11.4, '1264': 3.0, '2309': 27.6, '3164': 2.2, '5872': 0.0, '5967': 5.9, '6794': 20.1, '8112': 18.7, '8131': 1.4, '8137': 10.7, '8228': 1.1, '9493': 0.0, '9753': 25.7, '9758': 11.8, 'PIT': 10.0}",1124852977111166976,3
130.46,"['11586', '3198', '3294', '3321', '4037', '4082', '4137', '4195', '4217', '4892', '6130', '6768', '6819', '8136', '8144', 'TB']",6,,4.0,"['3294', '4137', '3198', '4037', '8144', '4217', '3321', '6130', '4195', 'TB']","[29.86, 3.5, 30.4, 17.3, 20.6, 0.0, 7.0, 18.8, 0.0, 3.0]","{'11586': 0.0, '3198': 30.4, '3294': 29.86, '3321': 7.0, '4037': 17.3, '4082': 5.2, '4137': 3.5, '4195': 0.0, '4217': 0.0, '4892': 9.52, '6130': 18.8, '6768': 0.0, '6819': 7.6, '8136': 8.5, '8144': 20.6, 'TB': 3.0}",1124852977111166976,3
117.08,"['11566', '4035', '4039', '4981', '4988', '5012', '5844', '5849', '6813', '7042', '7525', '8146', '8676', '9508', 'NYJ', 'SF']",7,,1.0,"['5849', '6813', '4035', '8146', '7525', '5012', '8676', '4981', '7042', 'NYJ']","[15.78, 26.5, 15.7, 14.3, 14.9, 0.0, 0.0, 1.9, 11.0, 17.0]","{'11566': 28.06, '4035': 15.7, '4039': 0.0, '4981': 1.9, '4988': 0.0, '5012': 0.0, '5844': 0.0, '5849': 15.78, '6813': 26.5, '7042': 11.0, '7525': 14.9, '8146': 14.3, '8676': 0.0, '9508': 10.1, 'NYJ': 17.0, 'SF': 3.0}",1124852977111166976,3
132.76,"['10229', '11539', '11604', '11620', '1466', '4018', '4983', '5045', '6770', '6790', '6797', '7543', '7547', '8143', 'LAC']",8,,2.0,"['6770', '7543', '8143', '7547', '4983', '1466', '10229', '11604', '11539', 'LAC']","[25.36, 12.5, 10.0, 20.5, 15.2, 7.0, 29.1, 7.1, 1.0, 5.0]","{'10229': 29.1, '11539': 1.0, '11604': 7.1, '11620': 23.4, '1466': 7.0, '4018': 0.0, '4983': 15.2, '5045': 13.8, '6770': 25.36, '6790': 6.2, '6797': 9.0, '7543': 12.5, '7547': 20.5, '8143': 10.0, 'LAC': 5.0}",1124852977111166976,3
115.68,"['10222', '10236', '10859', '10937', '11439', '11635', '4034', '4147', '6783', '6804', '7526', '7594', '8134', '8183', '8205', 'DAL']",9,,2.0,"['8183', '7594', '4147', '6783', '7526', '10859', '8134', '10222', '10937', 'DAL']","[25.78, 27.9, 7.0, 8.7, 6.6, 5.6, 19.2, 10.9, 5.0, -1.0]","{'10222': 10.9, '10236': 13.1, '10859': 5.6, '10937': 5.0, '11439': 8.4, '11635': 7.4, '4034': 0.0, '4147': 7.0, '6783': 8.7, '6804': 0.0, '7526': 6.6, '7594': 27.9, '8134': 19.2, '8183': 25.78, '8205': 0.0, 'DAL': -1.0}",1124852977111166976,3
132.4,"['11533', '11631', '11632', '1426', '2133', '2449', '4199', '5850', '7528', '7600', '8139', '8148', '8155', '9229', 'WAS']",10,,3.0,"['9229', '8155', '5850', '2133', '11632', '7600', '2449', '4199', '11533', 'WAS']","[7.08, 18.3, 5.8, 8.0, 28.2, 7.3, 19.92, 25.8, 11.0, 1.0]","{'11533': 11.0, '11631': 9.8, '11632': 28.2, '1426': 19.3, '2133': 8.0, '2449': 19.92, '4199': 25.8, '5850': 5.8, '7528': 13.6, '7600': 7.3, '8139': 3.4, '8148': 1.2, '8155': 18.3, '9229': 7.08, 'WAS': 1.0}",1124852977111166976,3
139.92,"['11583', '11643', '3451', '4066', '4950', '5846', '6786', '6801', '6865', '6904', '7588', '8150', '8154', '8408', '9226', 'LV']",1,,5.0,"['6904', '8408', '9226', '6786', '5846', '6865', '8150', '6801', '3451', 'LV']","[16.32, 24.0, 5.9, 23.6, 15.4, 7.3, 20.4, 12.0, 6.0, 9.0]","{'11583': 0.0, '11643': 3.2, '3451': 6.0, '4066': 0.0, '4950': 19.1, '5846': 15.4, '6786': 23.6, '6801': 12.0, '6865': 7.3, '6904': 16.32, '7588': 10.0, '8150': 20.4, '8154': 20.3, '8408': 24.0, '9226': 5.9, 'LV': 9.0}",1124852977111166976,4
148.64,"['11624', '1479', '2374', '3163', '4227', '4881', '5022', '7569', '8110', '8151', '9221', '9509', '9754', '9997', 'PHI']",2,,1.0,"['4881', '9509', '9221', '7569', '9997', '5022', '8151', '1479', '4227', 'PHI']","[23.64, 11.4, 19.8, 33.1, 2.0, 13.2, 33.6, 4.9, 4.0, 3.0]","{'11624': 16.3, '1479': 4.9, '2374': 11.1, '3163': 27.18, '4227': 4.0, '4881': 23.64, '5022': 13.2, '7569': 33.1, '8110': 11.9, '8151': 33.6, '9221': 19.8, '9509': 11.4, '9754': 2.3, '9997': 2.0, 'PHI': 3.0}",1124852977111166976,4
127.6,"['11576', '11628', '2216', '2749', '4663', '4666', '4984', '5892', '5937', '6826', '7564', '8130', '9488', '9502', 'MIA']",3,,2.0,"['4984', '5892', '11576', '7564', '11628', '8130', '2216', '5937', '4666', 'MIA']","[7.3, 15.0, 5.6, 17.5, 15.5, 0.0, 23.4, 21.3, 20.0, 2.0]","{'11576': 5.6, '11628': 15.5, '2216': 23.4, '2749': 0.0, '4663': 0.0, '4666': 20.0, '4984': 7.3, '5892': 15.0, '5937': 21.3, '6826': 6.4, '7564': 17.5, '8130': 0.0, '9488': 13.1, '9502': 0.0, 'MIA': 2.0}",1124852977111166976,4
103.4,"['4046', '4866', '5001', '5859', '5927', '5947', '6803', '6806', '6845', '7553', '7611', '7839', '8138', '9756', 'KC']",4,,1.0,"['4046', '4866', '8138', '5927', '6803', '7553', '7611', '6845', '7839', 'KC']","[14.0, 13.6, 5.8, 18.2, 6.8, 0.0, 8.2, 17.8, 13.0, 6.0]","{'4046': 14.0, '4866': 13.6, '5001': 6.4, '5859': 0.0, '5927': 18.2, '5947': 9.9, '6803': 6.8, '6806': 9.2, '6845': 17.8, '7553': 0.0, '7611': 8.2, '7839': 13.0, '8138': 5.8, '9756': 22.9, 'KC': 6.0}",1124852977111166976,4
121.0,"['11582', '11584', '1264', '2309', '4943', '5872', '5967', '6794', '8112', '8131', '8137', '8228', '9493', '9753', '9758', 'PIT']",5,,3.0,"['9758', '5967', '9753', '6794', '8112', '8131', '2309', '8137', '1264', 'PIT']","[23.5, 18.8, 10.4, 20.5, 12.4, 3.6, 7.5, 16.3, 5.0, 3.0]","{'11582': -0.4, '11584': 12.5, '1264': 5.0, '2309': 7.5, '4943': 21.5, '5872': 10.2, '5967': 18.8, '6794': 20.5, '8112': 12.4, '8131': 3.6, '8137': 16.3, '8228': 0.0, '9493': 0.0, '9753': 10.4, '9758': 23.5, 'PIT': 3.0}",1124852977111166976,4
139.04,"['3198', '3294', '3321', '4037', '4082', '4137', '4195', '4217', '4892', '6130', '6768', '6819', '7090', '8136', '8144', 'MIN']",6,,4.0,"['3294', '4137', '3198', '4037', '8144', '4217', '3321', '6130', '4195', 'MIN']","[16.74, 18.3, 35.9, 12.9, 16.7, 14.5, 8.2, 4.8, 2.0, 9.0]","{'3198': 35.9, '3294': 16.74, '3321': 8.2, '4037': 12.9, '4082': 3.5, '4137': 18.3, '4195': 2.0, '4217': 14.5, '4892': 28.88, '6130': 4.8, '6768': 0.0, '6819': 17.3, '7090': 8.6, '8136': 10.4, '8144': 16.7, 'MIN': 9.0}",1124852977111166976,4
91.98,"['11566', '4035', '4039', '4981', '4988', '5012', '5844', '5849', '6813', '7042', '7525', '8146', '8676', '9508', 'NYJ', 'SF']",7,,4.0,"['5849', '6813', '4035', '8146', '7525', '5012', '8676', '4981', '7042', 'NYJ']","[9.98, 19.8, 24.9, 7.1, 0.0, 0.0, 15.7, 2.5, 5.0, 7.0]","{'11566': 25.02, '4035': 24.9, '4039': 0.0, '4981': 2.5, '4988': 0.0, '5012': 0.0, '5844': 0.0, '5849': 9.98, '6813': 19.8, '7042': 5.0, '7525': 0.0, '8146': 7.1, '8676': 15.7, '9508': 11.9, 'NYJ': 7.0, 'SF': 26.0}",1124852977111166976,4
96.76,"['10229', '11560', '11604', '11620', '1466', '17', '4018', '4983', '5045', '6770', '6790', '7543', '7547', '8143', 'HOU']",8,,3.0,"['6770', '7543', '8143', '7547', '4983', '1466', '10229', '11604', '17', 'HOU']","[17.28, 7.0, 15.5, 20.78, 11.2, 15.9, 0.0, 5.1, 2.0, 2.0]","{'10229': 0.0, '11560': 11.48, '11604': 5.1, '11620': 2.0, '1466': 15.9, '17': 2.0, '4018': 0.0, '4983': 11.2, '5045': 15.0, '6770': 17.28, '6790': 29.5, '7543': 7.0, '7547': 20.78, '8143': 15.5, 'HOU': 2.0}",1124852977111166976,4
146.06,"['10222', '10236', '10859', '10937', '11635', '4034', '4147', '6783', '6804', '7049', '7526', '7594', '8134', '8183', '8205', 'DAL']",9,,2.0,"['6804', '7594', '4147', '6783', '7526', '10859', '8134', '10222', '10937', 'DAL']","[31.16, 22.1, 7.4, 13.2, 7.6, 9.3, 10.2, 27.1, 13.0, 5.0]","{'10222': 27.1, '10236': 9.7, '10859': 9.3, '10937': 13.0, '11635': 17.7, '4034': 0.0, '4147': 7.4, '6783': 13.2, '6804': 31.16, '7049': 11.8, '7526': 7.6, '7594': 22.1, '8134': 10.2, '8183': 15.62, '8205': 0.0, 'DAL': 5.0}",1124852977111166976,4
117.04,"['11533', '11631', '11632', '1426', '2133', '2449', '4199', '5850', '7528', '7600', '8139', '8148', '8155', '9229', 'WAS']",10,,5.0,"['9229', '8155', '5850', '2133', '11632', '7600', '2449', '4199', '11533', 'WAS']","[5.24, 3.8, 11.8, 0.0, 23.1, 16.7, 18.5, 17.9, 10.0, 10.0]","{'11533': 10.0, '11631': 21.9, '11632': 23.1, '1426': 5.1, '2133': 0.0, '2449': 18.5, '4199': 17.9, '5850': 11.8, '7528': 10.3, '7600': 16.7, '8139': 3.0, '8148': 16.0, '8155': 3.8, '9229': 5.24, 'WAS': 10.0}",1124852977111166976,4
112.66,"['11583', '1373', '3451', '4066', '4950', '5846', '6786', '6801', '6865', '6904', '8150', '8154', '8408', '9226', '9486', 'SEA']",1,,4.0,"['1373', '8408', '9226', '6786', '5846', '6865', '8150', '9486', '3451', 'SEA']","[22.56, 8.8, 2.7, 11.4, 7.5, 12.2, 15.5, 4.0, 16.0, 12.0]","{'11583': 0.0, '1373': 22.56, '3451': 16.0, '4066': 0.0, '4950': 12.8, '5846': 7.5, '6786': 11.4, '6801': 29.3, '6865': 12.2, '6904': 0.0, '8150': 15.5, '8154': 13.8, '8408': 8.8, '9226': 2.7, '9486': 4.0, 'SEA': 12.0}",1124852977111166976,5
153.62,"['11624', '1479', '2374', '3163', '4227', '4881', '5022', '7569', '8110', '8151', '9221', '9509', '9754', '9997', 'DEN']",2,,2.0,"['4881', '9509', '8151', '7569', '9997', '8110', '11624', '1479', '4227', 'DEN']","[33.42, 10.7, 14.6, 15.8, 19.0, 13.0, 11.8, 6.3, 13.0, 16.0]","{'11624': 11.8, '1479': 6.3, '2374': 11.5, '3163': 0.0, '4227': 13.0, '4881': 33.42, '5022': 0.0, '7569': 15.8, '8110': 13.0, '8151': 14.6, '9221': 0.0, '9509': 10.7, '9754': 0.0, '9997': 19.0, 'DEN': 16.0}",1124852977111166976,5
138.44,"['11576', '11628', '2216', '2749', '4663', '4666', '4984', '5892', '5937', '6826', '7564', '8130', '9488', '9502', 'MIA']",3,,1.0,"['4984', '4663', '11576', '7564', '11628', '8130', '2216', '5937', '4666', 'MIA']","[14.64, 11.7, 3.8, 41.3, 5.6, 11.3, 23.2, 5.9, 15.0, 6.0]","{'11576': 3.8, '11628': 5.6, '2216': 23.2, '2749': 11.8, '4663': 11.7, '4666': 15.0, '4984': 14.64, '5892': 0.0, '5937': 5.9, '6826': 8.7, '7564': 41.3, '8130': 11.3, '9488': 13.1, '9502': 7.3, 'MIA': 6.0}",1124852977111166976,5
113.44,"['4046', '4866', '5001', '5859', '5927', '5947', '6803', '6806', '6845', '7553', '7611', '7839', '8138', '9756', 'KC']",4,,1.0,"['4046', '4866', '8138', '5859', '6803', '7553', '7611', '5927', '7839', 'KC']","[14.44, 0.0, 17.9, 0.0, 22.7, 15.8, 19.2, 13.4, 3.0, 7.0]","{'4046': 14.44, '4866': 0.0, '5001': 7.4, '5859': 0.0, '5927': 13.4, '5947': 13.2, '6803': 22.7, '6806': 0.0, '6845': 8.2, '7553': 15.8, '7611': 19.2, '7839': 3.0, '8138': 17.9, '9756': 6.6, 'KC': 7.0}",1124852977111166976,5
142.84,"['11584', '1264', '2309', '4098', '4943', '5872', '5967', '6794', '8112', '8131', '8137', '9224', '9493', '9753', '9758', 'PIT']",5,,5.0,"['9758', '11584', '9224', '6794', '8112', '8131', '2309', '5872', '1264', 'PIT']","[16.94, 5.6, 16.4, 15.2, 33.4, 16.3, 10.0, 3.0, 13.0, 13.0]","{'11584': 5.6, '1264': 13.0, '2309': 10.0, '4098': 18.7, '4943': 5.26, '5872': 3.0, '5967': 0.0, '6794': 15.2, '8112': 33.4, '8131': 16.3, '8137': 5.6, '9224': 16.4, '9493': 0.0, '9753': 6.0, '9758': 16.94, 'PIT': 13.0}",1124852977111166976,5
134.58,"['1945', '3198', '3294', '3321', '4037', '4082', '4137', '4217', '4892', '6130', '6768', '6819', '7090', '8136', '8144', 'MIN']",6,,5.0,"['3294', '4137', '3198', '4037', '8144', '4217', '3321', '6819', '1945', 'MIN']","[18.38, 14.0, 16.6, 11.6, 3.0, 20.4, 12.9, 14.7, 6.0, 17.0]","{'1945': 6.0, '3198': 16.6, '3294': 18.38, '3321': 12.9, '4037': 11.6, '4082': 0.9, '4137': 14.0, '4217': 20.4, '4892': 23.4, '6130': 0.0, '6768': 0.0, '6819': 14.7, '7090': 31.5, '8136': 9.6, '8144': 3.0, 'MIN': 17.0}",1124852977111166976,5
140.92,"['11058', '11566', '4035', '4039', '4981', '4988', '5844', '5849', '5987', '6813', '7525', '8126', '8146', '8676', '9484', 'NYJ', 'SF']",7,,4.0,"['11566', '5987', '4035', '8146', '8126', '9484', '8676', '0', '11058', 'NYJ']","[20.72, 10.1, 12.6, 29.1, 16.0, 24.8, 18.6, 0.0, 0.0, 9.0]","{'11058': 0.0, '11566': 20.72, '4035': 12.6, '4039': 0.0, '4981': 0.0, '4988': 0.0, '5844': 0.0, '5849': 25.1, '5987': 10.1, '6813': 0.0, '7525': 0.0, '8126': 16.0, '8146': 29.1, '8676': 18.6, '9484': 24.8, 'NYJ': 9.0, 'SF': 12.0}",1124852977111166976,5
172.08,"['10229', '11560', '11604', '11620', '1466', '2747', '4018', '4983', '5045', '6770', '6790', '7543', '7547', '8143', 'CHI']",8,,3.0,"['6770', '7543', '8143', '5045', '4983', '1466', '6790', '11604', '2747', 'CHI']","[34.78, 12.0, 7.9, 5.2, 27.5, 16.0, 20.0, 23.7, 9.0, 16.0]","{'10229': 0.0, '11560': 23.56, '11604': 23.7, '11620': 9.0, '1466': 16.0, '2747': 9.0, '4018': 0.0, '4983': 27.5, '5045': 5.2, '6770': 34.78, '6790': 20.0, '7543': 12.0, '7547': 0.0, '8143': 7.9, 'CHI': 16.0}",1124852977111166976,5
78.76,"['10222', '10236', '10859', '10937', '11635', '4034', '4147', '6783', '6804', '7049', '7526', '7594', '8134', '8183', '8205', 'DAL']",9,,2.0,"['6804', '7594', '4147', '6783', '7526', '10859', '8134', '10222', '10937', 'DAL']","[16.96, 17.5, 3.4, 2.6, 8.6, 0.0, 0.0, 13.7, 8.0, 8.0]","{'10222': 13.7, '10236': 5.4, '10859': 0.0, '10937': 8.0, '11635': 0.0, '4034': 0.0, '4147': 3.4, '6783': 2.6, '6804': 16.96, '7049': 2.3, '7526': 8.6, '7594': 17.5, '8134': 0.0, '8183': 15.06, '8205': 0.0, 'DAL': 8.0}",1124852977111166976,5
75.8,"['11533', '11631', '11632', '1426', '2133', '2449', '4199', '5850', '7528', '7600', '8139', '8148', '8155', '9229', 'WAS']",10,,3.0,"['9229', '8155', '5850', '2133', '11632', '7600', '2449', '4199', '11533', 'WAS']","[0.0, 6.7, 16.4, 0.0, 0.0, 9.2, 14.2, 6.3, 9.0, 14.0]","{'11533': 9.0, '11631': 23.2, '11632': 0.0, '1426': 0.0, '2133': 0.0, '2449': 14.2, '4199': 6.3, '5850': 16.4, '7528': 9.7, '7600': 9.2, '8139': 0.0, '8148': 0.0, '8155': 6.7, '9229': 0.0, 'WAS': 14.0}",1124852977111166976,5
113.88,"['11583', '11584', '1373', '3451', '4066', '4950', '5846', '6786', '6801', '6904', '8150', '8154', '8408', '9226', '9486', 'SEA']",1,,3.0,"['1373', '8408', '11584', '6786', '5846', '4066', '6801', '9486', '3451', 'SEA']","[14.48, 9.2, 18.5, 16.1, 7.8, 18.2, 14.7, 1.9, 11.0, 2.0]","{'11583': 0.0, '11584': 18.5, '1373': 14.48, '3451': 11.0, '4066': 18.2, '4950': 6.9, '5846': 7.8, '6786': 16.1, '6801': 14.7, '6904': 21.86, '8150': 0.0, '8154': 0.0, '8408': 9.2, '9226': 0.0, '9486': 1.9, 'SEA': 2.0}",1124852977111166976,6
140.62,"['11624', '11949', '1479', '2374', '3163', '4881', '5022', '7569', '8110', '8151', '9221', '9509', '9754', '9997', 'DEN']",2,,5.0,"['4881', '9509', '8151', '9754', '9997', '8110', '9221', '2374', '11949', 'DEN']","[19.92, 25.5, 20.9, 5.2, 22.4, 4.1, 12.1, 16.5, 10.0, 4.0]","{'11624': 0.0, '11949': 10.0, '1479': 21.1, '2374': 16.5, '3163': 25.1, '4881': 19.92, '5022': 0.0, '7569': 0.0, '8110': 4.1, '8151': 20.9, '9221': 12.1, '9509': 25.5, '9754': 5.2, '9997': 22.4, 'DEN': 4.0}",1124852977111166976,6
103.0,"['11576', '11628', '2216', '2749', '4663', '4666', '4984', '5892', '5937', '6826', '7564', '8130', '9488', '9502', 'MIA']",3,,4.0,"['4984', '4663', '11576', '7564', '11628', '8130', '2216', '5937', '4666', 'MIA']","[24.4, 10.8, 0.8, 12.2, 0.0, 17.6, 5.4, 19.8, 12.0, 0.0]","{'11576': 0.8, '11628': 0.0, '2216': 5.4, '2749': 0.0, '4663': 10.8, '4666': 12.0, '4984': 24.4, '5892': 21.0, '5937': 19.8, '6826': 24.0, '7564': 12.2, '8130': 17.6, '9488': 10.3, '9502': 18.7, 'MIA': 0.0}",1124852977111166976,6
75.0,"['4046', '4866', '5001', '5859', '5927', '5947', '6803', '6806', '6845', '7553', '7611', '7839', '8138', '9756', 'KC']",4,,1.0,"['4046', '4866', '8138', '5859', '6803', '7553', '7611', '5927', '7839', 'KC']","[0.0, 7.4, 0.0, 23.6, 5.7, 10.0, 0.0, 23.3, 5.0, 0.0]","{'4046': 0.0, '4866': 7.4, '5001': 6.7, '5859': 23.6, '5927': 23.3, '5947': 0.0, '6803': 5.7, '6806': 18.2, '6845': 0.5, '7553': 10.0, '7611': 0.0, '7839': 5.0, '8138': 0.0, '9756': 0.0, 'KC': 0.0}",1124852977111166976,6
148.08,"['1264', '2309', '4098', '5012', '5872', '5967', '6794', '7588', '8112', '8137', '9224', '9225', '9493', '9753', '9758', 'PIT']",5,,1.0,"['9758', '7588', '9224', '2309', '8112', '5012', '5967', '5872', '1264', 'PIT']","[19.38, 4.6, 14.4, 8.2, 19.4, 15.6, 17.8, 20.7, 13.0, 15.0]","{'1264': 13.0, '2309': 8.2, '4098': 0.0, '5012': 15.6, '5872': 20.7, '5967': 17.8, '6794': 0.0, '7588': 4.6, '8112': 19.4, '8137': 8.3, '9224': 14.4, '9225': 2.4, '9493': 0.0, '9753': 4.5, '9758': 19.38, 'PIT': 15.0}",1124852977111166976,6
137.12,"['1945', '3198', '3294', '3321', '4037', '4082', '4137', '4217', '4892', '6130', '6768', '6819', '7090', '8136', '8144', 'PHI']",6,,5.0,"['3294', '4137', '3198', '4037', '8144', '4217', '7090', '6819', '1945', 'PHI']","[5.22, 6.6, 25.2, 35.5, -0.5, 22.8, 6.8, 12.5, 17.0, 6.0]","{'1945': 17.0, '3198': 25.2, '3294': 5.22, '3321': 0.0, '4037': 35.5, '4082': 7.4, '4137': 6.6, '4217': 22.8, '4892': 28.9, '6130': 0.0, '6768': 0.0, '6819': 12.5, '7090': 6.8, '8136': 0.0, '8144': -0.5, 'PHI': 6.0}",1124852977111166976,6
